Time,Satellite,Target,Bin
51622.0,7,11,171
51659.0,12,8,38
51660.0,12,14,19
51662.0,7,12,180
51667.0,12,5,9
51670.0,3,3,135
51672.0,12,2,10
51675.0,3,7,93
51676.0,12,4,9
51682.0,7,11,180
51719.0,12,8,30
51720.0,12,14,1
51722.0,7,12,189
51727.0,12,5,315
51730.0,3,3,135
51732.0,12,2,1
51735.0,3,7,101
51736.0,12,4,0
51739.59420445,7,12,189
51742.0,7,11,189
51779.0,12,8,5
51780.0,12,14,316
51783.495726121,3,3,135
51785.988017396,12,15,0
51787.0,12,5,306
51792.0,12,2,307
51795.0,3,7,109
51796.0,12,4,306
51802.0,7,11,198
51803.884860855,7,11,198
51839.0,12,8,266
51840.0,12,14,298
51845.0,12,15,0
51847.0,12,5,306
51852.0,12,2,298
51855.0,3,7,108
51856.0,12,4,306
51899.0,12,8,237
51900.0,12,14,288
51901.755133583,12,5,297
51905.0,12,15,0
51912.0,12,2,288
51915.0,3,7,117
51916.0,12,4,297
51916.888993274,12,6,9
51935.772367781,12,4,288
51957.759537053,12,13,9
51959.0,12,8,227
51960.0,12,14,279
51965.0,12,15,316
51965.460778161,3,7,117
51972.0,12,2,279
51976.0,12,6,9
51993.168912495,8,7,90
52005.728385638,12,1,0
52017.0,12,13,9
52019.0,12,8,217
52020.0,12,14,279
52025.0,12,15,308
52032.0,12,2,279
52036.0,12,6,18
52048.024412996,12,2,270
52053.0,8,7,99
52053.093965411,12,14,270
52065.0,12,1,0
52077.0,12,13,9
52079.0,12,8,216
52085.0,12,15,300
52096.0,12,6,19
52113.0,8,7,108
52125.0,12,1,0
52128.651138535,12,12,9
52137.0,12,13,10
52139.0,12,8,216
52145.0,12,15,274
52156.0,12,6,28
52168.07646511,12,11,9
52173.0,8,7,118
52185.0,12,1,1
52188.0,12,12,9
52197.0,12,13,20
52199.0,12,8,216
52205.0,12,15,238
52205.336254843,12,8,216
52216.0,12,6,47
52228.0,12,11,18
52233.0,8,7,127
52245.0,12,1,317
52248.0,12,12,18
52248.129938686,8,3,144
52257.0,12,13,30
52265.0,12,15,219
52276.0,12,6,65
52288.0,12,11,18
52293.0,8,7,146
52305.0,12,1,318
52308.0,12,12,19
52308.0,8,3,153
52317.0,12,13,58
52325.0,12,15,200
52336.0,12,6,92
52347.221913994,5,7,81
52348.0,12,11,28
52353.0,8,7,164
52365.0,12,1,293
52368.0,12,12,29
52368.0,8,3,162
52376.168280104,8,3,162
52377.0,12,13,103
52385.0,12,15,199
52396.0,12,6,110
52407.0,5,7,81
52408.0,12,11,37
52413.0,8,7,181
52425.0,12,1,222
52428.0,12,12,39
52437.0,12,13,129
52445.0,12,15,189
52456.0,12,6,118
52457.600879084,5,3,117
52467.0,5,7,90
52468.0,12,11,56
52473.0,8,7,199
52485.0,12,1,193
52488.0,12,12,66
52497.0,12,13,137
52505.0,12,15,189
52516.0,12,6,127
52517.0,5,3,126
52527.0,5,7,91
52528.0,12,11,74
52533.0,8,7,207
52545.0,12,1,182
52548.0,12,12,102
52554.796058965,12,15,189
52557.0,12,13,145
52576.0,12,6,135
52577.0,5,3,135
52587.0,5,7,101
52588.0,12,11,92
52593.0,8,7,207
52605.0,12,1,172
52608.0,12,12,119
52617.0,12,13,153
52636.0,12,6,135
52637.0,5,3,144
52644.591353614,8,7,216
52647.0,5,7,130
52648.0,12,11,110
52665.0,12,1,171
52668.0,12,12,137
52669.11734559,12,6,135
52677.0,12,13,153
52697.0,5,3,153
52707.0,5,7,175
52708.0,12,11,127
52725.0,12,1,171
52728.0,12,12,136
52737.0,12,13,153
52737.601164818,12,13,153
52757.0,5,3,171
52767.0,5,7,210
52768.0,12,11,136
52785.0,12,1,171
52788.0,12,12,144
52788.156670457,12,1,171
52817.0,5,3,180
52827.0,5,7,218
52828.0,12,11,135
52848.0,12,12,144
52877.0,5,3,189
52887.0,5,7,226
52888.0,12,11,144
52895.282223119,12,12,153
52913.202582803,12,11,144
52923.029405309,5,3,198
52947.0,5,7,225
53007.0,5,7,225
53034.296040043,5,7,225
53364.01068157,2,5,153
53384.912667323,2,4,126
53420.786632689,4,6,279
53424.0,2,5,144
53444.0,2,4,117
53457.001909433,11,9,126
53480.0,4,6,288
53484.0,2,5,135
53504.0,2,4,108
53517.0,11,9,135
53519.353068416,4,8,261
53527.124621582,2,2,117
53529.304822923,4,13,288
53531.09850735,4,15,279
53539.255298046,2,14,99
53540.0,4,6,288
53544.0,2,5,126
53564.0,2,4,99
53577.0,11,9,144
53579.0,4,8,252
53587.0,2,2,108
53589.0,4,13,297
53591.0,4,15,279
53599.0,2,14,99
53600.0,4,6,297
53604.0,2,5,118
53624.0,2,4,90
53637.0,11,9,154
53639.0,4,8,243
53647.0,2,2,99
53649.0,4,13,306
53651.0,4,15,279
53659.0,2,14,90
53660.0,4,6,316
53661.003135499,4,1,306
53663.538454726,11,10,72
53664.0,2,5,109
53684.0,2,4,81
53697.0,11,9,163
53699.0,4,8,234
53707.0,2,2,90
53709.0,4,13,315
53711.0,4,15,280
53719.0,2,14,81
53720.0,4,6,1
53721.0,4,1,306
53723.0,11,10,63
53724.0,2,5,91
53744.0,2,4,72
53757.0,11,9,181
53759.0,4,8,225
53767.0,2,2,81
53769.0,4,13,0
53771.0,4,15,290
53779.0,2,14,72
53780.0,4,6,19
53781.0,4,1,315
53783.0,11,10,63
53784.0,2,5,73
53804.0,2,4,63
53817.0,11,9,199
53819.0,4,8,216
53827.0,2,2,72
53829.0,4,13,18
53831.0,4,15,292
53839.0,2,14,63
53840.0,4,6,28
53841.0,4,1,0
53843.0,11,10,55
53844.0,2,5,63
53859.430915833,1,5,144
53864.0,2,4,54
53865.067017901,2,14,54
53877.0,11,9,217
53878.48617727,2,4,54
53879.0,4,8,207
53887.0,2,2,63
53889.0,4,13,27
53891.0,4,15,15
53892.450767901,11,15,99
53894.019078426,1,4,117
53900.0,4,6,45
53901.0,4,1,18
53903.0,11,10,47
53904.0,2,5,54
53907.376752934,4,10,297
53919.0,1,5,135
53937.0,11,9,226
53939.0,4,8,198
53946.439123081,2,2,54
53949.0,4,13,36
53951.0,4,15,86
53952.0,11,15,99
53954.0,1,4,108
53960.0,4,6,54
53961.0,4,1,27
53962.806240398,4,8,198
53963.0,11,10,20
53964.0,2,5,54
53967.0,4,10,306
53979.0,1,5,135
53984.331882344,4,9,270
53987.626592976,11,1,63
53992.216529819,1,2,117
53997.0,11,9,234
53998.88309618,1,14,108
54000.611680051,2,5,45
54009.0,4,13,45
54011.0,4,15,102
54012.0,11,15,108
54014.0,1,4,99
54020.0,4,6,54
54021.0,4,1,36
54023.0,11,10,317
54027.0,4,10,306
54039.0,1,5,127
54044.0,4,9,261
54047.0,11,1,63
54048.525665092,4,6,63
54052.0,1,2,108
54057.0,11,9,243
54058.0,1,14,99
54059.208430911,11,13,63
54069.0,4,13,54
54071.0,4,15,109
54072.0,11,15,118
54074.0,1,4,90
54081.0,4,1,45
54083.0,11,10,299
54087.0,4,10,307
54092.967968973,11,9,243
54099.0,1,5,118
54104.0,4,9,252
54106.486260442,4,13,63
54107.0,11,1,63
54112.0,1,2,99
54117.460663508,11,6,72
54118.0,1,14,90
54119.0,11,13,72
54131.0,4,15,109
54132.0,11,15,136
54134.0,1,4,82
54141.0,4,1,54
54143.0,11,10,280
54147.0,4,10,317
54147.062183289,11,12,45
54159.0,1,5,101
54164.0,4,9,243
54167.0,11,1,64
54172.0,1,2,90
54177.0,11,6,81
54178.0,1,14,81
54179.0,11,13,72
54191.0,4,15,108
54192.0,11,15,145
54193.349236474,11,11,45
54194.0,1,4,73
54201.0,4,1,63
54203.0,11,10,270
54207.0,4,10,12
54207.0,11,12,45
54207.996078987,4,1,63
54215.347652361,1,8,72
54219.0,1,5,83
54224.0,4,9,234
54227.0,11,1,65
54232.0,1,2,82
54237.0,11,6,81
54238.0,1,14,72
54239.0,11,13,82
54251.0,4,15,108
54252.0,11,15,172
54253.0,11,11,45
54254.0,1,4,55
54263.0,11,10,270
54267.0,11,12,45
54267.0,4,10,49
54275.0,1,8,63
54275.709152776,4,15,108
54276.509242471,4,3,9
54279.0,1,5,65
54284.0,4,9,216
54287.0,11,1,59
54292.0,1,2,73
54297.0,11,6,91
54298.0,1,14,54
54299.0,11,13,92
54312.0,11,15,181
54313.0,11,11,36
54314.0,1,4,45
54323.0,11,10,261
54327.0,11,12,37
54327.0,4,10,84
54329.025522206,11,10,261
54335.0,1,8,54
54336.0,4,3,18
54339.0,1,5,46
54344.0,4,9,207
54347.0,11,1,286
54352.0,1,2,55
54357.0,11,6,109
54358.0,1,14,45
54359.0,11,13,111
54372.0,11,15,198
54373.0,11,11,37
54374.0,1,4,36
54387.0,11,12,29
54387.0,4,10,110
54395.0,1,8,45
54396.0,4,3,27
54399.0,1,5,37
54404.0,4,9,198
54407.0,11,1,238
54412.0,1,2,46
54417.0,11,6,128
54418.0,1,14,36
54419.0,11,13,157
54424.381212463,4,9,198
54432.0,11,15,198
54433.0,11,11,29
54434.0,1,4,27
54447.0,4,10,118
54447.0,11,12,12
54455.0,1,8,36
54456.0,4,3,36
54459.0,1,5,27
54467.0,11,1,236
54472.0,1,2,36
54477.0,11,6,146
54478.0,1,14,27
54479.0,11,13,183
54492.0,11,15,207
54493.0,11,11,3
54494.0,1,4,18
54507.0,4,10,117
54507.0,11,12,292
54507.07390168,1,4,18
54515.0,1,8,27
54516.0,4,3,45
54519.0,1,5,27
54522.642919384,11,15,207
54527.0,11,1,235
54532.0,1,2,27
54537.0,11,6,163
54538.0,1,14,18
54539.0,11,13,200
54553.0,11,11,292
54567.0,4,10,117
54567.0,11,12,255
54569.545777467,1,14,18
54575.0,1,8,9
54576.0,4,3,63
54578.221815906,1,5,18
54587.0,11,1,234
54592.0,1,2,18
54597.0,11,6,181
54599.0,11,13,208
54613.0,11,11,264
54621.168328027,1,2,18
54627.0,4,10,126
54627.0,11,12,245
54635.0,1,8,0
54636.0,4,3,72
54637.740605296,4,10,126
54647.0,11,1,234
54657.0,11,6,189
54659.0,11,13,207
54673.0,11,11,244
54686.660088504,4,7,45
54687.0,11,12,235
54691.483123326,11,1,225
54695.0,1,8,315
54696.0,4,3,81
54713.262278781,9,10,99
54717.0,11,6,189
54719.0,11,13,207
54733.0,11,11,235
54733.979496948,9,9,171
54746.0,4,7,54
54747.0,11,12,234
54754.035810185,11,13,216
54755.0,1,8,315
54756.0,4,3,90
54772.648703741,1,8,306
54773.0,9,10,99
54773.775494222,11,6,198
54781.945401862,4,3,90
54793.0,9,9,180
54793.0,11,11,234
54806.0,4,7,63
54807.0,11,12,234
54807.978747985,4,7,63
54833.0,9,10,90
54837.197917037,11,12,225
54852.913336899,9,3,36
54853.0,9,9,189
54853.0,11,11,225
54878.793927008,11,11,225
54893.0,9,10,91
54912.0,9,3,27
54913.0,9,9,198
54953.0,9,10,83
54972.0,9,3,18
54973.0,9,9,207
55013.0,9,10,66
55025.944981835,9,15,108
55032.0,9,3,9
55032.521289389,9,3,9
55033.0,9,9,216
55073.0,9,10,22
55082.10886709,9,1,72
55085.0,9,15,108
55093.0,9,9,234
55133.0,9,10,309
55142.0,9,1,63
55145.0,9,15,117
55153.0,9,9,243
55162.027429247,9,13,72
55193.0,9,10,299
55202.0,9,1,63
55205.0,9,15,118
55213.0,9,9,243
55217.39550472,9,6,72
55219.755845727,9,9,252
55222.0,9,13,63
55253.0,9,10,289
55262.0,9,1,55
55264.926873267,9,12,45
55265.0,9,15,137
55277.0,9,6,72
55282.0,9,13,63
55312.681603223,6,3,90
55313.0,9,10,288
55322.0,9,1,47
55324.0,9,12,36
55325.0,9,15,156
55325.944949847,6,7,54
55326.594021862,9,11,36
55337.0,9,6,72
55342.0,9,13,55
55372.0,6,3,90
55373.0,9,10,279
55382.0,9,1,20
55384.0,9,12,27
55385.0,6,7,54
55385.0,9,15,183
55386.0,9,11,27
55397.0,9,6,64
55402.0,9,13,47
55420.413513603,9,10,279
55432.0,6,3,99
55442.0,9,1,2
55444.0,9,12,18
55445.0,9,15,209
55445.0,6,7,54
55446.0,9,11,18
55457.0,9,6,65
55462.0,9,13,30
55492.0,6,3,109
55502.0,9,1,299
55504.0,9,12,10
55505.0,9,15,227
55505.0,6,7,55
55506.0,9,11,9
55517.0,9,6,58
55522.0,9,13,319
55552.0,6,3,127
55562.0,9,1,289
55564.0,9,12,316
55565.0,6,7,57
55565.0,9,15,235
55566.0,9,11,0
55577.0,9,6,7
55582.0,9,13,291
55612.0,6,3,145
55622.0,9,1,280
55624.0,9,12,306
55625.0,6,7,41
55625.0,9,15,243
55626.0,9,11,306
55637.0,9,6,265
55642.0,9,13,272
55672.0,6,3,163
55682.0,9,1,270
55684.0,9,12,288
55685.0,9,15,243
55685.0,6,7,258
55686.0,9,11,297
55697.0,9,6,254
55702.0,9,13,262
55730.077394486,9,15,243
55732.0,6,3,171
55742.0,9,1,270
55744.0,9,12,279
55745.0,6,7,237
55746.0,9,11,288
55757.0,9,6,244
55762.0,9,13,261
55762.823678582,9,1,270
55792.0,6,3,180
55804.0,9,12,279
55805.0,6,7,227
55806.0,9,11,279
55817.0,9,6,243
55821.554877422,9,12,279
55822.0,9,13,252
55835.355607433,9,11,279
55852.0,6,3,189
55865.0,6,7,226
55869.315959081,9,13,252
55877.0,9,6,243
55888.064443948,6,3,198
55925.0,6,7,225
55937.0,9,6,243
55940.330300004,9,6,243
55985.0,6,7,225
55995.735126726,6,7,225
56017.589768902,7,7,81
56077.0,7,7,72
56077.866082121,7,3,99
56137.0,7,7,72
56137.0,7,3,108
56197.0,7,7,64
56197.0,7,3,108
56257.0,7,7,56
56257.0,7,3,118
56274.823663422,3,6,243
56317.0,7,3,128
56317.0,7,7,38
56334.0,3,6,234
56367.639224732,3,11,270
56368.384607363,3,13,243
56377.0,7,7,12
56377.0,7,3,147
56388.211612946,3,12,261
56394.0,3,6,234
56427.0,3,11,270
56428.0,3,13,243
56437.0,7,7,308
56437.0,7,3,174
56448.0,3,12,261
56454.0,3,6,225
56487.0,3,11,261
56488.0,3,13,234
56497.0,7,3,210
56497.0,7,7,289
56505.774476674,3,1,243
56508.0,3,12,261
56514.0,3,6,208
56547.0,3,11,262
56548.0,3,13,225
56557.0,7,3,227
56557.0,7,7,280
56565.0,3,1,243
56568.0,3,12,253
56574.0,3,6,199
56607.0,3,11,263
56608.0,3,13,217
56617.0,7,3,235
56617.0,7,7,279
56625.0,3,1,234
56628.0,3,12,245
56634.0,3,6,190
56667.0,3,11,255
56668.0,3,13,199
56677.0,7,3,234
56677.0,7,7,270
56685.0,3,1,225
56688.0,3,12,236
56694.0,3,6,171
56720.784911562,7,7,270
56727.0,3,11,230
56728.0,3,13,190
56737.0,7,3,243
56745.0,3,1,216
56748.0,3,12,210
56754.0,3,6,162
56763.137997767,7,12,117
56773.578510786,7,11,117
56787.0,3,11,176
56788.0,3,13,180
56795.034659557,7,3,243
56805.0,3,1,198
56808.0,3,12,183
56814.0,3,6,153
56823.0,7,12,126
56833.0,7,11,117
56847.0,3,11,147
56848.0,3,13,171
56865.0,3,1,189
56868.0,3,12,155
56874.0,3,6,153
56883.0,7,12,135
56893.0,7,11,126
56903.348225512,3,6,144
56907.0,3,11,137
56908.0,3,13,162
56925.0,3,1,180
56928.0,3,12,145
56943.0,7,12,144
56953.0,7,11,135
56956.325509808,12,5,99
56967.0,3,11,127
56968.0,3,13,153
56985.0,3,1,171
56985.403791476,3,13,153
56988.0,3,12,136
57003.0,7,12,162
57013.0,7,11,153
57016.0,12,5,90
57027.0,3,11,126
57045.0,3,1,162
57048.0,3,12,135
57059.812284954,12,4,72
57063.0,7,12,171
57067.895586467,3,1,162
57070.562007605,12,2,81
57073.0,7,11,162
57076.0,12,5,90
57087.0,3,11,126
57103.348073652,12,14,72
57108.0,3,12,126
57119.0,12,4,63
57123.0,7,12,180
57130.0,12,2,81
57133.0,7,11,180
57136.0,12,5,82
57146.583057209,3,11,117
57147.822252279,3,12,126
57163.0,12,14,63
57179.0,12,4,63
57183.0,7,12,189
57190.0,12,2,72
57193.0,7,11,189
57195.077038942,12,8,63
57196.0,12,5,73
57223.0,12,14,63
57234.025577438,3,3,234
57239.0,12,4,54
57243.0,7,12,198
57250.0,12,2,64
57253.0,7,11,198
57255.0,12,8,54
57256.0,12,5,55
57269.855511308,7,12,198
57274.993148515,3,7,252
57283.0,12,14,55
57294.0,3,3,225
57299.0,12,4,37
57310.0,12,2,55
57313.0,7,11,207
57315.0,12,8,54
57316.0,12,5,38
57334.0,3,7,252
57334.533666472,7,11,207
57343.0,12,14,46
57354.0,3,3,216
57359.0,12,4,28
57370.0,12,2,47
57375.0,12,8,55
57376.0,12,5,19
57394.0,3,7,243
57403.0,12,14,28
57404.345116418,8,7,90
57414.0,3,3,207
57419.0,12,4,19
57430.0,12,2,29
57435.0,12,8,47
57436.0,12,5,10
57454.0,3,7,234
57463.0,12,14,10
57464.0,8,7,99
57474.0,3,3,198
57479.0,12,4,0
57490.0,12,2,11
57495.0,12,8,39
57496.0,12,5,1
57507.896548584,3,3,189
57514.0,3,7,225
57523.0,12,14,1
57524.0,8,7,99
57539.0,12,4,315
57550.0,12,2,316
57555.0,12,8,13
57556.0,12,5,315
57574.0,3,7,208
57583.0,12,14,316
57584.0,8,7,109
57586.318375076,12,15,0
57597.298227511,8,3,135
57599.0,12,4,306
57610.0,12,2,307
57615.0,12,8,292
57616.0,12,5,306
57634.0,3,7,198
57643.0,12,14,306
57644.0,8,7,128
57646.0,12,15,315
57657.0,8,3,144
57659.0,12,4,306
57661.335569771,12,5,306
57668.501911692,12,4,306
57670.0,12,2,297
57675.0,12,8,264
57694.0,3,7,189
57703.0,12,14,297
57704.0,8,7,146
57705.030277709,12,6,0
57706.0,12,15,315
57717.0,8,3,153
57730.0,12,2,297
57735.0,12,8,254
57745.391919178,5,7,81
57754.0,3,7,180
57760.579135359,12,13,315
57763.0,12,14,288
57764.0,8,7,164
57765.0,12,6,0
57766.0,12,15,306
57774.220304481,12,14,288
57777.0,8,3,162
57784.67068282,12,2,288
57795.0,12,8,244
57805.0,5,7,90
57814.0,3,7,171
57820.0,12,13,315
57824.0,8,7,191
57825.0,12,6,315
57826.0,12,15,289
57837.0,8,3,171
57847.30965261,12,1,306
57855.0,12,8,243
57860.782994505,5,3,117
57865.0,5,7,90
57868.158380807,8,3,171
57874.0,3,7,162
57877.270046368,3,7,162
57880.0,12,13,306
57884.0,8,7,199
57885.0,12,6,316
57886.0,12,15,280
57907.0,12,1,297
57915.0,12,8,243
57920.0,5,3,126
57925.0,5,7,91
57935.862959074,12,12,315
57940.0,12,13,298
57944.0,8,7,207
57945.0,12,6,308
57946.0,12,15,271
57960.123576871,12,11,315
57967.0,12,1,297
57975.0,12,8,243
57975.214771811,12,8,243
57980.0,5,3,135
57985.0,5,7,101
57995.0,12,12,306
58000.0,12,13,289
58004.0,8,7,216
58005.0,12,6,300
58006.0,12,15,253
58020.0,12,11,306
58027.0,12,1,288
58040.0,5,3,144
58045.0,5,7,130
58055.0,12,12,297
58060.0,12,13,281
58064.0,8,7,216
58065.0,12,6,274
58066.0,12,15,243
58071.770518114,8,7,216
58080.0,12,11,306
58087.0,12,1,270
58100.0,5,3,162
58105.0,5,7,175
58115.0,12,12,298
58120.0,12,13,263
58125.0,12,6,238
58126.0,12,15,234
58140.0,12,11,298
58147.0,12,1,261
58160.0,5,3,171
58165.0,5,7,210
58175.0,12,12,280
58180.0,12,13,245
58185.0,12,6,210
58186.0,12,15,234
58200.0,12,11,289
58207.0,12,1,252
58212.019769568,12,15,225
58220.0,5,3,180
58225.0,5,7,218
58235.0,12,12,271
58240.0,12,13,226
58245.0,12,6,200
58260.0,12,11,272
58267.0,12,1,243
58280.0,5,3,189
58285.0,5,7,226
58295.0,12,12,253
58300.0,12,13,217
58305.0,12,6,190
58320.0,12,11,254
58327.0,12,1,234
58334.176577477,5,3,198
58345.0,5,7,225
58355.0,12,12,235
58360.0,12,13,207
58365.0,12,6,189
58380.0,12,11,236
58387.0,12,1,225
58405.0,5,7,234
58415.0,12,12,226
58415.875734968,12,1,225
58420.0,12,13,207
58425.0,12,6,189
58433.557426027,5,7,234
58440.0,12,11,217
58471.817721218,12,6,180
58473.428329384,12,13,198
58475.0,12,12,216
58500.0,12,11,208
58535.0,12,12,207
58560.0,12,11,198
58595.0,12,12,198
58620.0,12,11,198
58624.553988066,12,12,198
58675.910749918,12,11,189
58947.889660276,2,9,117
59007.0,2,9,108
59067.0,2,9,99
59088.430987152,2,4,171
59124.251011567,11,10,99
59127.0,2,9,90
59134.493852631,11,9,171
59144.765840836,2,5,189
59148.0,2,4,162
59175.561765977,2,14,153
59184.0,11,10,99
59187.0,2,9,81
59194.0,11,9,180
59204.0,2,5,189
59208.0,2,4,162
59208.904112119,2,2,153
59235.0,2,14,144
59244.0,11,10,99
59247.0,2,9,72
59249.060400982,11,3,36
59254.0,11,9,189
59264.0,2,5,180
59268.0,2,2,153
59268.0,2,4,154
59295.0,2,14,135
59296.166227354,4,6,288
59304.0,11,10,91
59307.0,2,9,63
59309.0,11,3,36
59314.0,11,9,198
59324.0,2,5,181
59325.282447978,4,8,270
59328.0,2,4,136
59328.0,2,2,144
59355.0,2,14,126
59356.0,4,6,288
59364.0,11,10,92
59367.0,2,9,54
59369.0,11,3,18
59374.0,11,9,207
59378.363956368,2,9,54
59378.780496155,4,15,279
59383.467598641,4,13,297
59384.0,2,5,173
59385.0,4,8,261
59388.0,2,2,135
59388.0,2,4,128
59415.0,2,14,118
59416.0,4,6,297
59424.0,11,10,86
59429.0,11,3,9
59434.0,11,9,216
59438.0,4,15,279
59443.0,4,13,297
59444.0,2,5,156
59445.0,4,8,252
59448.0,2,4,101
59448.0,2,2,127
59450.765501604,11,15,117
59475.0,2,14,100
59476.0,4,6,307
59480.17563401,11,1,72
59484.0,11,10,6
59485.267652029,4,1,297
59489.0,11,3,0
59494.0,11,9,225
59498.0,4,15,270
59503.0,4,13,297
59504.0,2,5,129
59505.0,4,8,243
59508.0,2,2,109
59508.0,2,4,83
59510.0,11,15,117
59528.394063588,11,9,234
59535.0,2,14,91
59536.0,4,6,316
59540.0,11,1,72
59541.829527932,11,3,315
59544.0,11,10,283
59545.0,4,1,297
59558.0,4,15,262
59559.750034783,4,12,315
59563.0,4,13,307
59564.0,2,5,102
59565.0,4,8,234
59565.638420296,11,13,81
59568.0,2,4,73
59568.0,2,2,100
59570.0,11,15,126
59576.903322751,2,8,72
59585.545067149,4,8,234
59592.45939696,1,9,90
59595.0,2,14,72
59596.0,4,6,11
59600.0,11,1,72
59604.0,11,10,272
59605.0,4,1,306
59607.006972814,4,11,0
59608.01386534,1,4,162
59618.0,4,15,254
59619.0,4,12,0
59623.0,4,13,316
59624.0,2,5,74
59625.0,11,13,81
59628.0,2,2,82
59628.0,2,4,64
59630.0,11,15,136
59630.321151059,11,6,81
59633.240288578,11,12,54
59636.0,2,8,63
59648.737500668,1,5,180
59652.0,1,9,81
59655.0,2,14,63
59656.0,4,6,29
59660.0,11,1,73
59664.0,11,10,271
59665.0,4,1,307
59667.0,4,11,9
59668.0,1,4,153
59678.0,4,15,236
59679.0,4,12,9
59682.026548369,11,11,45
59683.0,4,13,11
59684.0,2,5,64
59685.0,11,13,81
59685.447776779,2,8,63
59688.0,2,2,72
59688.0,2,4,54
59690.0,11,15,154
59690.0,11,6,81
59691.704921895,1,14,144
59693.0,11,12,54
59708.0,1,5,180
59712.0,1,9,72
59715.0,2,14,63
59716.0,4,6,56
59717.324075354,1,2,153
59720.0,11,1,65
59724.0,11,10,270
59725.0,4,1,317
59727.0,4,11,18
59728.0,1,4,153
59738.0,4,15,210
59739.0,4,12,18
59742.0,11,11,45
59743.0,4,13,38
59744.0,2,5,64
59745.0,11,13,82
59748.0,2,4,54
59748.0,2,2,63
59750.0,11,15,172
59750.0,11,6,90
59751.0,1,14,144
59753.0,11,12,45
59768.0,1,5,180
59772.0,1,9,63
59775.0,2,14,54
59776.0,4,6,73
59777.0,1,2,153
59779.674523351,4,10,279
59780.0,11,1,58
59784.0,11,10,270
59785.0,4,1,11
59787.0,4,11,27
59787.894660281,2,14,54
59788.0,1,4,145
59788.308320268,2,4,45
59798.0,4,15,191
59799.0,4,12,27
59802.0,11,11,36
59803.0,4,13,65
59804.0,2,5,54
59805.0,11,13,83
59808.0,2,2,54
59810.0,11,6,91
59810.0,11,15,181
59811.0,1,14,135
59813.0,11,12,37
59823.149602612,11,10,270
59828.0,1,5,181
59832.0,1,9,54
59836.0,4,6,82
59837.0,1,2,144
59837.16039019,2,2,54
59839.0,4,10,270
59840.0,11,1,312
59845.0,4,1,39
59847.0,4,11,36
59848.0,1,4,146
59858.0,4,15,172
59859.0,4,12,36
59862.0,11,11,28
59863.0,4,13,73
59864.0,2,5,54
59865.0,11,13,103
59870.0,11,15,199
59870.0,11,6,101
59871.0,1,14,127
59873.0,11,12,29
59884.789858212,2,5,54
59888.0,1,5,182
59892.0,1,9,45
59896.0,4,6,90
59897.0,1,2,136
59899.0,4,10,270
59900.0,11,1,265
59905.0,4,1,75
59907.0,4,11,45
59908.0,1,4,129
59918.0,4,15,163
59919.0,4,12,54
59922.0,11,11,19
59923.0,4,13,91
59925.0,11,13,177
59928.864791389,1,8,99
59930.0,11,6,129
59930.0,11,15,207
59931.0,1,14,118
59933.0,11,12,2
59948.0,1,5,184
59952.0,1,9,45
59956.0,4,6,90
59957.0,1,2,128
59959.0,4,10,262
59960.0,11,1,254
59965.0,4,1,92
59967.0,4,11,54
59968.0,1,4,103
59978.0,4,15,153
59979.0,4,12,63
59982.0,11,11,2
59983.0,4,13,90
59985.0,11,13,220
59985.796114865,1,9,36
59988.0,1,8,90
59990.0,11,6,165
59990.0,11,15,216
59991.0,1,14,101
59993.0,11,12,308
60006.608063372,4,6,90
60008.0,1,5,177
60017.0,1,2,119
60018.538540077,4,3,297
60019.0,4,10,244
60020.0,11,1,253
60021.044124375,4,11,63
60025.0,4,1,100
60026.919485213,9,7,81
60028.0,1,4,66
60038.0,4,15,153
60039.0,4,12,72
60042.0,11,11,299
60043.0,4,13,99
60045.0,11,13,227
60048.0,1,8,90
60050.0,11,15,225
60050.0,11,6,192
60051.0,1,14,83
60053.0,11,12,280
60067.908220907,11,15,225
60068.0,1,5,42
60077.0,1,2,93
60078.0,4,3,297
60079.0,4,10,235
60080.0,11,1,252
60085.0,4,1,108
60086.0,9,7,72
60086.327267203,4,15,144
60088.0,1,4,47
60092.742481122,4,12,72
60093.277743192,4,13,99
60098.048996416,9,3,99
60102.0,11,11,280
60105.0,11,13,235
60108.0,1,8,72
60110.0,11,6,208
60111.0,1,14,65
60113.0,11,12,271
60128.0,1,5,30
60137.0,1,2,65
60138.0,4,3,297
60139.0,4,10,217
60140.0,11,1,252
60145.0,4,1,108
60146.0,9,7,63
60148.0,1,4,37
60158.0,9,3,99
60162.0,11,11,271
60165.0,11,13,234
60168.0,1,8,64
60170.0,11,6,217
60171.0,1,14,46
60173.0,11,12,261
60181.443957,11,1,243
60188.0,1,5,29
60197.0,1,2,47
60198.0,4,3,289
60199.0,4,10,199
60205.0,4,1,108
60206.0,9,7,54
60208.0,1,4,28
60208.293911447,4,1,108
60218.0,9,3,90
60222.0,11,11,261
60225.0,11,13,234
60226.665715908,4,7,306
60228.0,1,8,55
60230.0,11,6,216
60231.0,1,14,37
60233.0,11,12,261
60248.0,1,5,28
60257.0,1,2,37
60258.0,4,3,281
60259.0,4,10,189
60266.0,9,7,45
60268.0,1,4,27
60269.95411246,11,13,234
60278.0,9,3,82
60279.912907765,9,10,135
60282.0,11,11,261
60286.0,4,7,306
60288.0,1,8,37
60289.439812113,11,12,252
60290.0,11,6,216
60291.0,1,14,27
60308.0,1,5,27
