Per_Weight,Cost_Weight,Gen,Pop,Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Cost,
0.44555555555555554,-0.5544444444444445,4,21,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,4,22,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,4,23,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,4,24,627,88,93,15,8,2,95.90534979423869,10.0,
0.44555555555555554,-0.5544444444444445,5,0,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,1,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,2,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,3,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,4,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,5,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,6,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,7,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,8,605,95,107,20,11,7,97.42798353909465,18.0,
0.44555555555555554,-0.5544444444444445,5,9,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,10,582,90,62,18,4,3,97.798353909465,7.0,
0.44555555555555554,-0.5544444444444445,5,11,623,91,33,10,9,3,98.9917695473251,12.0,
0.44555555555555554,-0.5544444444444445,5,12,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,13,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,14,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,15,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,16,615,94,77,22,5,2,96.29629629629629,7.0,
0.44555555555555554,-0.5544444444444445,5,17,616,91,133,5,8,4,79.23868312757203,12.0,
0.44555555555555554,-0.5544444444444445,5,18,620,92,39,8,10,3,99.0946502057613,13.0,
0.44555555555555554,-0.5544444444444445,5,19,583,93,67,28,4,4,99.34156378600822,8.0,
0.44555555555555554,-0.5544444444444445,5,20,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,21,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,22,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,23,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,5,24,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,0,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,1,583,95,64,5,7,7,99.83539094650206,14.0,
0.44555555555555554,-0.5544444444444445,6,2,588,93,89,24,9,7,97.6543209876543,16.0,
0.44555555555555554,-0.5544444444444445,6,3,623,94,113,26,9,7,99.87654320987654,16.0,
0.44555555555555554,-0.5544444444444445,6,4,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,5,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,6,615,90,95,30,9,8,99.69135802469134,17.0,
0.44555555555555554,-0.5544444444444445,6,7,628,94,46,0,9,6,86.60493827160494,15.0,
0.44555555555555554,-0.5544444444444445,6,8,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,9,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,10,589,92,90,17,9,7,99.44444444444443,16.0,
0.44555555555555554,-0.5544444444444445,6,11,601,93,114,23,8,7,99.34156378600822,15.0,
0.44555555555555554,-0.5544444444444445,6,12,613,93,133,6,9,9,99.32098765432099,18.0,
0.44555555555555554,-0.5544444444444445,6,13,618,89,125,10,7,7,94.54732510288066,14.0,
0.44555555555555554,-0.5544444444444445,6,14,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,15,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,16,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,17,576,90,36,22,3,3,97.2633744855967,6.0,
0.44555555555555554,-0.5544444444444445,6,18,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,19,600,92,61,5,9,9,99.46502057613166,18.0,
0.44555555555555554,-0.5544444444444445,6,20,623,88,95,29,9,7,99.62962962962963,16.0,
0.44555555555555554,-0.5544444444444445,6,21,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,22,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,23,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,6,24,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,0,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,1,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,2,579,95,101,21,4,4,99.38271604938271,8.0,
0.44555555555555554,-0.5544444444444445,7,3,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,4,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,5,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,6,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,7,609,95,77,0,8,8,88.80658436213992,16.0,
0.44555555555555554,-0.5544444444444445,7,8,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,9,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,10,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,11,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,12,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,13,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,14,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,15,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,16,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,17,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,18,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,19,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,20,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,21,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,22,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,23,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,7,24,607,91,75,23,4,4,99.07407407407406,8.0,
0.44555555555555554,-0.5544444444444445,8,0,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,1,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,2,623,90,105,23,7,7,99.36213991769549,14.0,
0.44555555555555554,-0.5544444444444445,8,3,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,4,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,5,593,88,56,5,11,7,99.21810699588475,18.0,
0.44555555555555554,-0.5544444444444445,8,6,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,7,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,8,578,91,92,5,5,5,99.1358024691358,10.0,
0.44555555555555554,-0.5544444444444445,8,9,620,92,132,7,3,3,97.798353909465,6.0,
0.44555555555555554,-0.5544444444444445,8,10,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,11,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,12,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,13,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,14,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,15,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,16,605,91,149,5,4,4,99.21810699588477,8.0,
0.44555555555555554,-0.5544444444444445,8,17,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,18,623,93,133,25,5,4,99.05349794238683,9.0,
0.44555555555555554,-0.5544444444444445,8,19,586,89,137,18,12,10,99.79423868312757,22.0,
0.44555555555555554,-0.5544444444444445,8,20,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,21,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,8,22,623,92,133,8,9,9,97.38683127572014,18.0,
0.44555555555555554,-0.5544444444444445,8,23,582,92,133,5,9,9,99.77366255144032,18.0,
0.44555555555555554,-0.5544444444444445,8,24,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,0,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,1,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,2,623,93,133,9,11,7,99.6707818930041,18.0,
0.44555555555555554,-0.5544444444444445,9,3,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,4,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,5,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,6,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,7,579,92,101,15,12,7,99.48559670781893,19.0,
0.44555555555555554,-0.5544444444444445,9,8,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,9,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,10,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,11,576,93,135,28,10,8,99.83539094650205,18.0,
0.44555555555555554,-0.5544444444444445,9,12,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,13,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,14,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,15,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,16,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,17,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,18,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,19,623,93,34,5,9,4,99.2798353909465,13.0,
0.44555555555555554,-0.5544444444444445,9,20,623,93,41,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,21,609,93,95,18,9,3,98.93004115226336,12.0,
0.44555555555555554,-0.5544444444444445,9,22,586,89,133,19,6,2,90.43209876543212,8.0,
0.44555555555555554,-0.5544444444444445,9,23,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,9,24,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,0,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,1,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,2,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,3,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,4,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,5,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,6,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,7,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,8,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,9,579,95,48,28,10,8,98.88888888888889,18.0,
0.44555555555555554,-0.5544444444444445,10,10,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,11,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,12,595,95,120,15,7,7,99.15637860082305,14.0,
0.44555555555555554,-0.5544444444444445,10,13,597,88,130,20,9,1,80.22633744855968,10.0,
0.44555555555555554,-0.5544444444444445,10,14,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,15,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,16,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,17,623,93,41,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,18,624,93,133,19,5,5,93.97119341563786,10.0,
0.44555555555555554,-0.5544444444444445,10,19,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,20,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,21,613,94,94,5,10,5,97.6954732510288,15.0,
0.44555555555555554,-0.5544444444444445,10,22,615,93,58,5,6,6,92.7366255144033,12.0,
0.44555555555555554,-0.5544444444444445,10,23,623,93,133,5,9,7,100.0,16.0,
0.44555555555555554,-0.5544444444444445,10,24,623,88,95,29,9,9,99.62962962962963,18.0,
0.5544444444444444,-0.4455555555555556,0,0,598,89,120,17,7,2,88.78600823045268,9.000000000000002,
0.5544444444444444,-0.4455555555555556,0,1,600,90,130,8,8,5,99.75308641975307,13.0,
0.5544444444444444,-0.4455555555555556,0,2,615,88,76,0,8,7,76.56378600823044,15.0,
0.5544444444444444,-0.4455555555555556,0,3,608,93,56,17,11,10,99.95884773662553,21.0,
0.5544444444444444,-0.4455555555555556,0,4,579,90,75,29,6,6,98.99176954732509,12.0,
0.5544444444444444,-0.4455555555555556,0,5,598,93,75,0,8,4,84.7119341563786,12.0,
0.5544444444444444,-0.4455555555555556,0,6,591,94,48,16,3,3,98.35390946502058,6.0,
0.5544444444444444,-0.4455555555555556,0,7,606,88,74,21,8,6,98.33333333333336,13.999999999999998,
0.5544444444444444,-0.4455555555555556,0,8,620,93,46,4,10,8,99.87654320987654,18.000000000000004,
0.5544444444444444,-0.4455555555555556,0,9,598,90,38,18,11,6,99.60905349794238,17.0,
0.5544444444444444,-0.4455555555555556,0,10,607,92,58,27,7,7,99.46502057613168,13.999999999999998,
0.5544444444444444,-0.4455555555555556,0,11,584,89,146,5,9,7,99.42386831275718,16.0,
0.5544444444444444,-0.4455555555555556,0,12,611,89,45,8,11,9,99.91769547325102,20.0,
0.5544444444444444,-0.4455555555555556,0,13,620,93,92,21,11,10,99.8559670781893,21.0,
0.5544444444444444,-0.4455555555555556,0,14,576,92,119,11,4,1,88.47736625514403,5.0,
0.5544444444444444,-0.4455555555555556,0,15,576,94,106,29,7,7,99.46502057613169,13.999999999999998,
0.5544444444444444,-0.4455555555555556,0,16,601,89,84,5,6,6,99.71193415637859,12.0,
0.5544444444444444,-0.4455555555555556,0,17,588,94,104,2,11,10,99.95884773662553,21.0,
0.5544444444444444,-0.4455555555555556,0,18,628,88,40,10,5,5,98.10699588477367,10.0,
0.5544444444444444,-0.4455555555555556,0,19,608,87,90,10,3,3,96.74897119341566,6.0,
0.5544444444444444,-0.4455555555555556,0,20,588,91,90,25,7,7,99.71193415637859,13.999999999999998,
0.5544444444444444,-0.4455555555555556,0,21,604,93,56,6,10,7,99.8559670781893,17.0,
0.5544444444444444,-0.4455555555555556,0,22,577,89,142,22,8,3,96.19341563786008,11.0,
0.5544444444444444,-0.4455555555555556,0,23,612,88,147,19,6,6,99.40329218106996,12.0,
0.5544444444444444,-0.4455555555555556,0,24,608,87,147,25,6,6,99.11522633744858,12.0,
