Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time,Cost
622.0,93.0,74.0,14.0,4.0,4.0,0.0,30.0,182149983.3
626.0,81.0,49.0,14.0,4.0,4.0,0.0,30.0,182149983.3
615.0,97.0,37.0,13.0,4.0,4.0,0.0,30.0,182149983.3
590.0,94.0,85.0,29.0,5.0,5.0,0.0,30.0,194416476.9
626.0,90.0,128.0,21.0,5.0,4.0,0.0,30.0,182416476.9
601.0,93.0,58.0,5.0,3.0,3.0,0.0,30.0,169883489.7
615.0,92.0,119.0,24.0,9.0,6.0,0.0,30.0,207482451.1
575.0,91.0,100.0,26.0,9.0,9.0,100.0,16.45317537,243482451.1
611.0,86.0,80.0,24.0,8.0,5.0,0.0,30.0,195215957.6
575.0,91.0,45.0,9.0,8.0,4.0,0.0,30.0,183215957.6
612.0,80.0,128.0,24.0,8.0,8.0,0.0,30.0,231215957.6
599.0,89.0,132.0,28.0,8.0,5.0,0.0,30.0,195215957.6
592.0,94.0,71.0,19.0,9.0,5.0,0.0,30.0,195482451.1
600.0,90.0,99.0,12.0,10.0,9.0,100.0,13.21963944,243748944.7
584.0,81.0,148.0,15.0,6.0,6.0,0.0,30.0,206682970.4
616.0,85.0,56.0,20.0,8.0,8.0,0.0,30.0,231215957.6
615.0,86.0,143.0,2.0,3.0,3.0,0.0,30.0,169883489.7
588.0,95.0,51.0,8.0,7.0,5.0,0.0,30.0,194949464.0
579.0,90.0,143.0,0.0,8.0,4.0,0.0,30.0,183215957.6
592.0,82.0,30.0,29.0,6.0,6.0,0.0,30.0,206682970.4
628.0,89.0,145.0,12.0,4.0,3.0,0.0,30.0,170149983.3
623.0,92.0,71.0,15.0,4.0,3.0,0.0,30.0,170149983.3
575.0,95.0,68.0,0.0,7.0,5.0,0.0,30.0,194949464.0
603.0,99.0,143.0,23.0,8.0,3.0,0.0,30.0,171215957.6
613.0,96.0,148.0,3.0,6.0,5.0,0.0,30.0,194682970.4
594.0,88.0,78.0,8.0,5.0,5.0,0.0,30.0,194416476.9
575.0,87.0,136.0,0.0,9.0,6.0,0.0,30.0,207482451.1
576.0,83.0,77.0,1.0,6.0,3.0,0.0,30.0,170682970.4
587.0,90.0,69.0,8.0,6.0,6.0,0.0,30.0,206682970.4
598.0,93.0,80.0,27.0,9.0,3.0,0.0,30.0,171482451.1
586.0,92.0,57.0,26.0,6.0,6.0,0.0,30.0,206682970.4
604.0,85.0,120.0,26.0,11.0,11.0,0.0,30.0,268015438.3
602.0,90.0,110.0,10.0,5.0,5.0,0.0,30.0,194416476.9
608.0,99.0,107.0,3.0,9.0,7.0,0.0,30.0,219482451.1
621.0,94.0,32.0,9.0,10.0,10.0,100.0,13.7665417,255748944.7
594.0,98.0,43.0,14.0,4.0,4.0,0.0,30.0,182149983.3
617.0,84.0,94.0,20.0,5.0,3.0,0.0,30.0,170416476.9
622.0,93.0,33.0,2.0,6.0,6.0,0.0,30.0,206682970.4
618.0,91.0,114.0,21.0,9.0,9.0,0.0,30.0,243482451.1
581.0,97.0,33.0,10.0,9.0,6.0,100.0,16.21807972,207482451.1
620.0,81.0,48.0,9.0,8.0,5.0,0.0,30.0,195215957.6
618.0,89.0,93.0,4.0,10.0,6.0,0.0,30.0,207748944.7
602.0,93.0,100.0,24.0,10.0,4.0,0.0,30.0,183748944.7
602.0,84.0,50.0,18.0,10.0,7.0,0.0,30.0,219748944.7
598.0,97.0,54.0,5.0,7.0,7.0,0.0,30.0,218949464.0
594.0,85.0,97.0,2.0,3.0,3.0,0.0,30.0,169883489.7
585.0,91.0,41.0,3.0,8.0,7.0,100.0,16.79405681,219215957.6
626.0,90.0,67.0,18.0,9.0,8.0,100.0,14.29802875,231482451.1
616.0,86.0,74.0,4.0,6.0,6.0,0.0,30.0,206682970.4
615.0,80.0,47.0,19.0,9.0,9.0,0.0,30.0,243482451.1
598.0,82.0,37.0,6.0,11.0,5.0,0.0,30.0,196015438.3
600.0,90.0,49.0,25.0,3.0,3.0,0.0,30.0,169883489.7
611.0,95.0,122.0,24.0,8.0,6.0,0.0,30.0,207215957.6
622.0,83.0,91.0,16.0,3.0,3.0,0.0,30.0,169883489.7
585.0,99.0,64.0,6.0,5.0,5.0,0.0,30.0,194416476.9
580.0,99.0,44.0,0.0,9.0,9.0,0.0,30.0,243482451.1
595.0,91.0,51.0,21.0,6.0,4.0,0.0,30.0,182682970.4
599.0,84.0,103.0,2.0,5.0,3.0,0.0,30.0,170416476.9
598.0,99.0,99.0,18.0,8.0,5.0,0.0,30.0,195215957.6
596.0,87.0,108.0,10.0,7.0,7.0,0.0,30.0,218949464.0
582.0,88.0,34.0,23.0,5.0,5.0,0.0,30.0,194416476.9
628.0,81.0,135.0,8.0,3.0,3.0,0.0,30.0,169883489.7
629.0,92.0,97.0,27.0,11.0,3.0,0.0,30.0,172015438.3
588.0,95.0,58.0,15.0,7.0,7.0,100.0,18.43803685,218949464.0
595.0,88.0,103.0,22.0,4.0,3.0,0.0,30.0,170149983.3
629.0,93.0,132.0,2.0,7.0,7.0,0.0,30.0,218949464.0
621.0,96.0,65.0,4.0,10.0,6.0,0.0,30.0,207748944.7
600.0,81.0,118.0,17.0,4.0,4.0,0.0,30.0,182149983.3
606.0,81.0,118.0,28.0,8.0,8.0,0.0,30.0,231215957.6
623.0,81.0,49.0,26.0,6.0,3.0,0.0,30.0,170682970.4
610.0,86.0,94.0,21.0,6.0,5.0,0.0,30.0,194682970.4
615.0,87.0,138.0,20.0,7.0,5.0,0.0,30.0,194949464.0
624.0,81.0,108.0,7.0,8.0,8.0,0.0,30.0,231215957.6
619.0,80.0,134.0,13.0,8.0,5.0,0.0,30.0,195215957.6
603.0,80.0,147.0,4.0,6.0,6.0,0.0,30.0,206682970.4
629.0,96.0,128.0,12.0,10.0,7.0,100.0,14.65619052,219748944.7
629.0,86.0,116.0,8.0,9.0,4.0,0.0,30.0,183482451.1
582.0,89.0,89.0,11.0,4.0,3.0,0.0,30.0,170149983.3
589.0,98.0,35.0,17.0,11.0,6.0,0.0,30.0,208015438.3
622.0,87.0,80.0,27.0,7.0,3.0,0.0,30.0,170949464.0
624.0,94.0,68.0,1.0,5.0,5.0,100.0,24.68356057,194416476.9
590.0,99.0,45.0,15.0,4.0,4.0,0.0,30.0,182149983.3
615.0,91.0,33.0,20.0,7.0,7.0,100.0,18.19938336,218949464.0
599.0,88.0,53.0,8.0,7.0,7.0,0.0,30.0,218949464.0
602.0,90.0,44.0,18.0,4.0,3.0,0.0,30.0,170149983.3
620.0,83.0,73.0,4.0,11.0,3.0,0.0,30.0,172015438.3
618.0,89.0,91.0,14.0,10.0,8.0,100.0,14.11810538,231748944.7
611.0,99.0,104.0,25.0,9.0,8.0,0.0,30.0,231482451.1
613.0,99.0,109.0,21.0,10.0,5.0,0.0,30.0,195748944.7
617.0,90.0,33.0,18.0,5.0,5.0,0.0,30.0,194416476.9
581.0,89.0,98.0,26.0,8.0,8.0,0.0,30.0,231215957.6
624.0,82.0,48.0,0.0,3.0,3.0,0.0,30.0,169883489.7
618.0,98.0,37.0,16.0,6.0,6.0,0.0,30.0,206682970.4
609.0,92.0,115.0,9.0,11.0,3.0,0.0,30.0,172015438.3
616.0,94.0,98.0,22.0,3.0,3.0,0.0,30.0,169883489.7
592.0,95.0,111.0,21.0,9.0,3.0,0.0,30.0,171482451.1
589.0,95.0,149.0,1.0,7.0,7.0,100.0,18.6958885,218949464.0
588.0,88.0,58.0,28.0,9.0,8.0,100.0,17.49822318,231482451.1
592.0,98.0,82.0,21.0,8.0,8.0,0.0,30.0,231215957.6
584.0,84.0,35.0,5.0,3.0,3.0,0.0,30.0,169883489.7
589.0,90.0,133.0,5.0,3.0,3.0,0.0,30.0,169883489.7
620.0,83.0,108.0,8.0,10.0,8.0,0.0,30.0,231748944.7
615.0,94.0,33.0,1.0,5.0,5.0,100.0,25.17345993,194416476.9
624.0,91.0,68.0,20.0,7.0,7.0,100.0,17.8334533,218949464.0
624.0,89.0,91.0,0.0,10.0,3.0,0.0,30.0,171748944.7
624.0,94.0,99.0,30.0,9.0,9.0,0.0,30.0,243482451.1
612.0,88.0,58.0,7.0,3.0,3.0,0.0,30.0,169883489.7
624.0,97.0,120.0,8.0,11.0,8.0,0.0,30.0,232015438.3
605.0,89.0,110.0,7.0,5.0,5.0,0.0,30.0,194416476.9
601.0,89.0,59.0,14.0,7.0,7.0,0.0,30.0,218949464.0
576.0,81.0,38.0,5.0,7.0,7.0,0.0,30.0,218949464.0
622.0,87.0,80.0,18.0,7.0,3.0,0.0,30.0,170949464.0
606.0,83.0,125.0,27.0,8.0,8.0,0.0,30.0,231215957.6
606.0,82.0,118.0,4.0,4.0,3.0,0.0,30.0,170149983.3
590.0,92.0,115.0,9.0,4.0,3.0,0.0,30.0,170149983.3
613.0,98.0,68.0,3.0,10.0,10.0,0.0,30.0,255748944.7
617.0,99.0,33.0,18.0,5.0,5.0,0.0,30.0,194416476.9
613.0,90.0,55.0,1.0,10.0,10.0,100.0,13.11271739,255748944.7
617.0,97.0,45.0,5.0,11.0,5.0,0.0,30.0,196015438.3
618.0,98.0,37.0,17.0,6.0,6.0,0.0,30.0,206682970.4
586.0,84.0,147.0,13.0,10.0,6.0,0.0,30.0,207748944.7
615.0,94.0,68.0,1.0,7.0,5.0,0.0,30.0,194949464.0
616.0,94.0,58.0,22.0,3.0,3.0,0.0,30.0,169883489.7
612.0,88.0,98.0,7.0,3.0,3.0,0.0,30.0,169883489.7
620.0,96.0,115.0,3.0,4.0,4.0,0.0,30.0,182149983.3
605.0,89.0,110.0,7.0,10.0,5.0,0.0,30.0,195748944.7
592.0,80.0,91.0,7.0,7.0,3.0,0.0,30.0,170949464.0
581.0,97.0,70.0,2.0,10.0,8.0,100.0,15.54717253,231748944.7
604.0,86.0,139.0,0.0,3.0,3.0,0.0,30.0,169883489.7
576.0,83.0,120.0,10.0,8.0,7.0,0.0,30.0,219215957.6
606.0,83.0,53.0,27.0,7.0,7.0,0.0,30.0,218949464.0
599.0,88.0,125.0,8.0,8.0,8.0,0.0,30.0,231215957.6
603.0,85.0,61.0,14.0,10.0,3.0,0.0,30.0,171748944.7
581.0,98.0,98.0,21.0,8.0,8.0,0.0,30.0,231215957.6
624.0,83.0,108.0,8.0,10.0,8.0,0.0,30.0,231748944.7
620.0,97.0,120.0,8.0,11.0,8.0,0.0,30.0,232015438.3
613.0,94.0,68.0,30.0,9.0,9.0,100.0,17.89663469,243482451.1
624.0,98.0,99.0,3.0,10.0,10.0,0.0,30.0,255748944.7
612.0,94.0,98.0,7.0,3.0,3.0,0.0,30.0,169883489.7
616.0,88.0,58.0,22.0,3.0,3.0,0.0,30.0,169883489.7
606.0,97.0,118.0,2.0,10.0,3.0,0.0,30.0,171748944.7
581.0,83.0,45.0,30.0,9.0,6.0,0.0,30.0,207482451.1
620.0,99.0,33.0,18.0,5.0,4.0,0.0,30.0,182416476.9
601.0,97.0,45.0,5.0,11.0,5.0,0.0,30.0,196015438.3
617.0,89.0,59.0,14.0,7.0,7.0,0.0,30.0,218949464.0
625.0,86.0,41.0,10.0,11.0,10.0,0.0,30.0,256015438.3
580.0,97.0,122.0,9.0,10.0,7.0,0.0,30.0,219748944.7
581.0,98.0,44.0,21.0,8.0,3.0,0.0,30.0,171215957.6
590.0,81.0,127.0,10.0,4.0,4.0,0.0,30.0,182149983.3
624.0,83.0,120.0,8.0,10.0,8.0,0.0,30.0,231748944.7
624.0,98.0,33.0,3.0,10.0,7.0,0.0,30.0,219748944.7
617.0,84.0,55.0,0.0,7.0,7.0,0.0,30.0,218949464.0
604.0,90.0,139.0,1.0,10.0,3.0,0.0,30.0,171748944.7
592.0,80.0,80.0,7.0,7.0,3.0,0.0,30.0,170949464.0
622.0,87.0,91.0,18.0,7.0,3.0,0.0,30.0,170949464.0
581.0,98.0,44.0,2.0,8.0,3.0,0.0,30.0,171215957.6
606.0,97.0,118.0,21.0,10.0,3.0,0.0,30.0,171748944.7
590.0,86.0,127.0,28.0,8.0,4.0,0.0,30.0,183215957.6
595.0,93.0,51.0,8.0,5.0,5.0,100.0,25.67833748,194416476.9
614.0,83.0,75.0,1.0,8.0,8.0,0.0,30.0,231215957.6
624.0,97.0,122.0,3.0,10.0,7.0,0.0,30.0,219748944.7
580.0,98.0,33.0,9.0,10.0,7.0,0.0,30.0,219748944.7
591.0,85.0,47.0,25.0,9.0,6.0,0.0,30.0,207482451.1
624.0,88.0,120.0,8.0,10.0,8.0,0.0,30.0,231748944.7
625.0,90.0,138.0,10.0,11.0,9.0,0.0,30.0,244015438.3
602.0,86.0,90.0,4.0,10.0,8.0,0.0,30.0,231748944.7
595.0,80.0,80.0,7.0,5.0,5.0,0.0,30.0,194416476.9
592.0,93.0,51.0,8.0,7.0,3.0,0.0,30.0,170949464.0
622.0,88.0,74.0,23.0,10.0,3.0,0.0,30.0,171748944.7
603.0,93.0,65.0,14.0,3.0,3.0,0.0,30.0,169883489.7
620.0,85.0,33.0,18.0,5.0,3.0,0.0,30.0,170416476.9
615.0,84.0,69.0,28.0,9.0,9.0,0.0,30.0,243482451.1
590.0,86.0,127.0,1.0,8.0,4.0,0.0,30.0,183215957.6
591.0,89.0,112.0,7.0,9.0,4.0,0.0,30.0,183482451.1
605.0,85.0,110.0,25.0,10.0,5.0,0.0,30.0,195748944.7
617.0,89.0,59.0,0.0,7.0,7.0,0.0,30.0,218949464.0
617.0,84.0,55.0,14.0,7.0,7.0,0.0,30.0,218949464.0
613.0,82.0,139.0,9.0,10.0,3.0,0.0,30.0,171748944.7
580.0,97.0,122.0,3.0,10.0,7.0,0.0,30.0,219748944.7
614.0,83.0,75.0,8.0,8.0,8.0,0.0,30.0,231215957.6
624.0,88.0,120.0,1.0,10.0,8.0,0.0,30.0,231748944.7
581.0,84.0,56.0,4.0,10.0,3.0,0.0,30.0,171748944.7
604.0,81.0,129.0,19.0,4.0,4.0,0.0,30.0,182149983.3
599.0,87.0,132.0,7.0,6.0,4.0,0.0,30.0,182682970.4
613.0,95.0,87.0,29.0,5.0,4.0,0.0,30.0,182416476.9
593.0,95.0,61.0,18.0,6.0,5.0,0.0,30.0,194682970.4
581.0,85.0,91.0,14.0,10.0,10.0,0.0,30.0,255748944.7
612.0,97.0,105.0,21.0,7.0,6.0,0.0,30.0,206949464.0
627.0,86.0,92.0,29.0,8.0,8.0,0.0,30.0,231215957.6
600.0,97.0,102.0,14.0,5.0,5.0,100.0,25.06646059,194416476.9
628.0,96.0,75.0,21.0,9.0,5.0,100.0,14.27387293,195482451.1
581.0,80.0,103.0,9.0,3.0,3.0,0.0,30.0,169883489.7
607.0,93.0,41.0,1.0,5.0,5.0,0.0,30.0,194416476.9
579.0,98.0,86.0,20.0,3.0,3.0,0.0,30.0,169883489.7
629.0,97.0,131.0,29.0,4.0,4.0,0.0,30.0,182149983.3
593.0,81.0,34.0,0.0,5.0,5.0,0.0,30.0,194416476.9
583.0,83.0,35.0,0.0,7.0,7.0,0.0,30.0,218949464.0
608.0,94.0,110.0,28.0,5.0,5.0,0.0,30.0,194416476.9
602.0,82.0,44.0,29.0,5.0,5.0,0.0,30.0,194416476.9
610.0,84.0,67.0,14.0,4.0,4.0,0.0,30.0,182149983.3
627.0,92.0,139.0,11.0,5.0,5.0,0.0,30.0,194416476.9
598.0,95.0,115.0,15.0,5.0,5.0,100.0,24.68421302,194416476.9
629.0,96.0,68.0,8.0,8.0,3.0,0.0,30.0,171215957.6
576.0,92.0,127.0,16.0,11.0,4.0,0.0,30.0,184015438.3
616.0,87.0,120.0,15.0,11.0,3.0,0.0,30.0,172015438.3
610.0,89.0,134.0,22.0,7.0,4.0,0.0,30.0,182949464.0
606.0,85.0,49.0,25.0,4.0,4.0,0.0,30.0,182149983.3
591.0,99.0,135.0,14.0,5.0,5.0,0.0,30.0,194416476.9
620.0,91.0,48.0,26.0,8.0,5.0,0.0,30.0,195215957.6
581.0,84.0,93.0,22.0,3.0,3.0,0.0,30.0,169883489.7
610.0,90.0,59.0,17.0,8.0,8.0,100.0,15.98871688,231215957.6
600.0,96.0,68.0,8.0,5.0,5.0,0.0,30.0,194416476.9
629.0,97.0,102.0,14.0,8.0,3.0,0.0,30.0,171215957.6
616.0,97.0,131.0,29.0,4.0,4.0,0.0,30.0,182149983.3
576.0,95.0,139.0,10.0,11.0,10.0,100.0,12.12744844,256015438.3
616.0,85.0,105.0,25.0,10.0,3.0,0.0,30.0,171748944.7
613.0,89.0,87.0,22.0,7.0,4.0,0.0,30.0,182949464.0
610.0,95.0,134.0,29.0,5.0,4.0,0.0,30.0,182416476.9
627.0,92.0,44.0,11.0,5.0,5.0,0.0,30.0,194416476.9
602.0,82.0,139.0,29.0,5.0,5.0,0.0,30.0,194416476.9
591.0,99.0,135.0,18.0,6.0,5.0,0.0,30.0,194682970.4
593.0,95.0,61.0,14.0,5.0,5.0,0.0,30.0,194416476.9
577.0,98.0,40.0,3.0,10.0,10.0,0.0,30.0,255748944.7
620.0,97.0,48.0,26.0,7.0,6.0,0.0,30.0,206949464.0
583.0,83.0,92.0,29.0,8.0,7.0,0.0,30.0,219215957.6
628.0,96.0,93.0,21.0,9.0,3.0,100.0,17.32561481,171482451.1
590.0,80.0,60.0,10.0,5.0,5.0,0.0,30.0,194416476.9
576.0,95.0,115.0,15.0,11.0,5.0,0.0,30.0,196015438.3
610.0,81.0,59.0,17.0,8.0,8.0,0.0,30.0,231215957.6
616.0,97.0,131.0,29.0,10.0,4.0,0.0,30.0,183748944.7
616.0,85.0,105.0,25.0,4.0,3.0,0.0,30.0,170149983.3
623.0,84.0,45.0,16.0,4.0,4.0,0.0,30.0,182149983.3
613.0,80.0,135.0,12.0,4.0,4.0,0.0,30.0,182149983.3
610.0,95.0,127.0,16.0,7.0,7.0,100.0,17.5513495,218949464.0
619.0,100.0,77.0,14.0,4.0,4.0,0.0,30.0,182149983.3
600.0,93.0,41.0,8.0,5.0,5.0,0.0,30.0,194416476.9
627.0,82.0,44.0,11.0,5.0,5.0,0.0,30.0,194416476.9
602.0,92.0,139.0,29.0,5.0,5.0,0.0,30.0,194416476.9
591.0,84.0,44.0,1.0,8.0,4.0,0.0,30.0,183215957.6
620.0,83.0,48.0,29.0,7.0,6.0,0.0,30.0,206949464.0
583.0,97.0,92.0,26.0,8.0,7.0,100.0,17.84034445,219215957.6
577.0,85.0,40.0,3.0,10.0,10.0,0.0,30.0,255748944.7
626.0,98.0,143.0,15.0,12.0,5.0,0.0,30.0,196281931.8
628.0,96.0,105.0,21.0,4.0,3.0,0.0,30.0,170149983.3
604.0,86.0,100.0,11.0,9.0,3.0,0.0,30.0,171482451.1
610.0,97.0,102.0,16.0,7.0,7.0,0.0,30.0,218949464.0
629.0,95.0,127.0,14.0,8.0,3.0,0.0,30.0,171215957.6
623.0,84.0,45.0,16.0,8.0,7.0,0.0,30.0,219215957.6
583.0,97.0,92.0,26.0,4.0,4.0,0.0,30.0,182149983.3
613.0,80.0,77.0,14.0,4.0,4.0,0.0,30.0,182149983.3
580.0,86.0,114.0,12.0,4.0,4.0,0.0,30.0,182149983.3
610.0,95.0,134.0,1.0,8.0,4.0,0.0,30.0,183215957.6
598.0,87.0,107.0,27.0,5.0,5.0,0.0,30.0,194416476.9
593.0,81.0,34.0,8.0,5.0,5.0,0.0,30.0,194416476.9
593.0,93.0,99.0,23.0,9.0,9.0,0.0,30.0,243482451.1
608.0,82.0,110.0,11.0,5.0,5.0,0.0,30.0,194416476.9
627.0,94.0,44.0,28.0,5.0,5.0,0.0,30.0,194416476.9
610.0,86.0,67.0,29.0,9.0,7.0,0.0,30.0,219482451.1
602.0,95.0,139.0,14.0,5.0,5.0,0.0,30.0,194416476.9
576.0,98.0,115.0,15.0,12.0,5.0,0.0,30.0,196281931.8
626.0,89.0,143.0,7.0,10.0,9.0,0.0,30.0,243748944.7
582.0,82.0,97.0,14.0,12.0,6.0,0.0,30.0,208281931.8
629.0,91.0,63.0,24.0,10.0,7.0,100.0,16.01957474,219748944.7
593.0,85.0,75.0,16.0,9.0,9.0,0.0,30.0,243482451.1
599.0,91.0,102.0,10.0,8.0,8.0,100.0,15.9159428,231215957.6
630.0,84.0,96.0,24.0,8.0,3.0,0.0,30.0,171215957.6
629.0,96.0,105.0,21.0,4.0,3.0,0.0,30.0,170149983.3
583.0,86.0,92.0,26.0,4.0,4.0,0.0,30.0,182149983.3
604.0,87.0,84.0,3.0,12.0,3.0,0.0,30.0,172281931.8
580.0,80.0,77.0,14.0,4.0,4.0,0.0,30.0,182149983.3
613.0,86.0,114.0,12.0,4.0,4.0,0.0,30.0,182149983.3
616.0,97.0,134.0,1.0,8.0,4.0,0.0,30.0,183215957.6
610.0,95.0,131.0,29.0,10.0,4.0,100.0,17.98733079,183748944.7
589.0,93.0,60.0,20.0,4.0,4.0,0.0,30.0,182149983.3
593.0,82.0,110.0,8.0,5.0,5.0,0.0,30.0,194416476.9
608.0,81.0,34.0,11.0,5.0,5.0,0.0,30.0,194416476.9
612.0,95.0,139.0,28.0,5.0,5.0,0.0,30.0,194416476.9
602.0,94.0,44.0,14.0,5.0,5.0,0.0,30.0,194416476.9
582.0,98.0,71.0,0.0,7.0,4.0,0.0,30.0,182949464.0
620.0,89.0,144.0,29.0,12.0,7.0,0.0,30.0,220281931.8
590.0,82.0,75.0,1.0,8.0,7.0,0.0,30.0,219215957.6
593.0,86.0,99.0,29.0,9.0,9.0,0.0,30.0,243482451.1
610.0,93.0,67.0,23.0,9.0,7.0,0.0,30.0,219482451.1
589.0,91.0,100.0,9.0,9.0,9.0,0.0,30.0,243482451.1
620.0,91.0,41.0,24.0,3.0,3.0,0.0,30.0,169883489.7
628.0,91.0,105.0,18.0,3.0,3.0,0.0,30.0,169883489.7
600.0,92.0,96.0,24.0,5.0,5.0,0.0,30.0,194416476.9
629.0,87.0,141.0,25.0,6.0,6.0,0.0,30.0,206682970.4
604.0,95.0,84.0,14.0,8.0,3.0,0.0,30.0,171215957.6
582.0,98.0,134.0,0.0,8.0,4.0,0.0,30.0,183215957.6
616.0,97.0,71.0,1.0,7.0,4.0,0.0,30.0,182949464.0
610.0,96.0,33.0,2.0,5.0,4.0,0.0,30.0,182416476.9
593.0,82.0,110.0,27.0,5.0,5.0,0.0,30.0,194416476.9
608.0,95.0,34.0,28.0,5.0,5.0,0.0,30.0,194416476.9
612.0,81.0,139.0,11.0,5.0,5.0,0.0,30.0,194416476.9
596.0,97.0,44.0,24.0,11.0,3.0,0.0,30.0,172015438.3
602.0,94.0,102.0,14.0,5.0,5.0,0.0,30.0,194416476.9
597.0,82.0,48.0,11.0,12.0,12.0,0.0,30.0,280281931.8
595.0,97.0,99.0,13.0,3.0,3.0,0.0,30.0,169883489.7
593.0,89.0,99.0,29.0,9.0,9.0,0.0,30.0,243482451.1
602.0,99.0,51.0,27.0,6.0,6.0,0.0,30.0,206682970.4
626.0,89.0,143.0,9.0,10.0,9.0,100.0,15.89616315,243748944.7
589.0,91.0,100.0,7.0,9.0,9.0,100.0,18.24762447,243482451.1
604.0,80.0,40.0,13.0,8.0,6.0,0.0,30.0,207215957.6
589.0,81.0,126.0,24.0,10.0,10.0,0.0,30.0,255748944.70308185
625.0,98.0,30.0,29.0,11.0,10.0,0.0,30.0,256015438.267982
629.0,98.0,32.0,4.0,11.0,10.0,0.0,30.0,256015438.267982
599.0,98.0,72.0,24.0,11.0,10.0,0.0,30.0,256015438.267982
583.0,92.0,147.0,9.0,11.0,10.0,0.0,30.0,256015438.267982
604.0,90.0,136.0,27.0,10.0,10.0,100.0,12.973450550969854,255748944.70308185
608.0,87.0,54.0,18.0,11.0,10.0,0.0,30.0,256015438.267982
621.0,96.0,133.0,24.0,11.0,10.0,100.0,11.407615297073423,256015438.267982
587.0,99.0,87.0,13.0,10.0,10.0,0.0,30.0,255748944.70308185
599.0,95.0,141.0,19.0,11.0,10.0,0.0,30.0,256015438.267982
590.0,85.0,75.0,28.0,11.0,10.0,0.0,30.0,256015438.267982
589.0,95.0,3.0,13.0,10.0,10.0,100.0,12.544978908718596,255748944.70308185
619.0,91.0,48.0,4.0,11.0,10.0,0.0,30.0,256015438.267982
589.0,89.0,56.0,19.0,10.0,10.0,0.0,30.0,255748944.70308185
581.0,96.0,32.0,29.0,11.0,10.0,100.0,13.291425762177193,256015438.267982
599.0,92.0,104.0,0.0,11.0,10.0,0.0,30.0,256015438.267982
581.0,92.0,64.0,0.0,10.0,10.0,0.0,30.0,255748944.70308185
597.0,99.0,99.0,27.0,11.0,10.0,0.0,30.0,256015438.267982
596.0,82.0,100.0,9.0,10.0,10.0,0.0,30.0,255748944.70308185
577.0,98.0,120.0,15.0,11.0,10.0,0.0,30.0,256015438.267982
599.0,97.0,140.0,15.0,11.0,10.0,100.0,13.925996351197751,256015438.267982
585.0,84.0,112.0,17.0,11.0,10.0,0.0,30.0,256015438.267982
594.0,87.0,111.0,22.0,10.0,10.0,0.0,30.0,255748944.70308185
613.0,99.0,100.0,11.0,11.0,10.0,0.0,30.0,256015438.267982
601.0,82.0,38.0,20.0,10.0,10.0,0.0,30.0,255748944.70308185
600.0,94.0,95.0,19.0,11.0,10.0,100.0,11.747024309369165,256015438.267982
595.0,88.0,85.0,27.0,11.0,10.0,0.0,30.0,256015438.267982
583.0,82.0,92.0,27.0,10.0,10.0,0.0,30.0,255748944.70308185
623.0,97.0,74.0,17.0,11.0,10.0,0.0,30.0,256015438.267982
592.0,93.0,66.0,1.0,11.0,10.0,100.0,14.377285113102005,256015438.267982
580.0,96.0,143.0,3.0,11.0,10.0,0.0,30.0,256015438.267982
604.0,84.0,87.0,18.0,11.0,10.0,0.0,30.0,256015438.267982
576.0,96.0,72.0,14.0,10.0,10.0,100.0,12.986803032736026,255748944.70308185
606.0,80.0,83.0,18.0,11.0,10.0,0.0,30.0,256015438.267982
627.0,86.0,81.0,22.0,10.0,10.0,0.0,30.0,255748944.70308185
602.0,88.0,143.0,27.0,11.0,10.0,0.0,30.0,256015438.267982
619.0,90.0,101.0,18.0,10.0,10.0,100.0,12.78203631455846,255748944.70308185
624.0,84.0,102.0,24.0,10.0,10.0,0.0,30.0,255748944.70308185
593.0,81.0,78.0,12.0,10.0,10.0,0.0,30.0,255748944.70308185
575.0,84.0,85.0,15.0,11.0,10.0,0.0,30.0,256015438.267982
606.0,94.0,122.0,6.0,11.0,10.0,0.0,30.0,256015438.267982
586.0,86.0,140.0,19.0,11.0,10.0,0.0,30.0,256015438.267982
597.0,80.0,146.0,6.0,10.0,10.0,0.0,30.0,255748944.70308185
596.0,87.0,74.0,29.0,10.0,10.0,0.0,30.0,255748944.70308185
592.0,99.0,61.0,8.0,10.0,10.0,0.0,30.0,255748944.70308185
597.0,90.0,145.0,19.0,4.0,3.0,0.0,30.0,170149983.3136806
577.0,84.0,82.0,4.0,7.0,3.0,0.0,30.0,170949464.00838122
575.0,97.0,132.0,2.0,8.0,3.0,0.0,30.0,171215957.5732814
604.0,88.0,123.0,18.0,5.0,3.0,0.0,30.0,170416476.8785808
591.0,91.0,91.0,17.0,11.0,3.0,0.0,30.0,172015438.267982
607.0,88.0,48.0,15.0,5.0,3.0,0.0,30.0,170416476.8785808
616.0,99.0,106.0,23.0,8.0,3.0,0.0,30.0,171215957.5732814
627.0,84.0,90.0,8.0,10.0,3.0,0.0,30.0,171748944.70308182
580.0,92.0,39.0,20.0,3.0,3.0,0.0,30.0,169883489.7487804
589.0,84.0,146.0,18.0,9.0,3.0,0.0,30.0,171482451.1381816
586.0,88.0,63.0,23.0,8.0,3.0,0.0,30.0,171215957.5732814
611.0,90.0,149.0,15.0,7.0,3.0,0.0,30.0,170949464.00838122
